Date,close
2010-01-04 00:00:00+01:00,6048.2998046875
2010-01-05 00:00:00+01:00,6031.85986328125
2010-01-06 00:00:00+01:00,6034.330078125
2010-01-07 00:00:00+01:00,6019.35986328125
2010-01-08 00:00:00+01:00,6037.60986328125
2010-01-11 00:00:00+01:00,6040.5
2010-01-12 00:00:00+01:00,5943.0
2010-01-13 00:00:00+01:00,5963.14013671875
2010-01-14 00:00:00+01:00,5988.8798828125
2010-01-15 00:00:00+01:00,5875.97021484375
2010-01-18 00:00:00+01:00,5918.5498046875
2010-01-19 00:00:00+01:00,5976.47998046875
2010-01-20 00:00:00+01:00,5851.52978515625
2010-01-21 00:00:00+01:00,5746.97021484375
2010-01-22 00:00:00+01:00,5695.31982421875
2010-01-25 00:00:00+01:00,5631.3701171875
2010-01-26 00:00:00+01:00,5668.93017578125
2010-01-27 00:00:00+01:00,5643.2001953125
2010-01-28 00:00:00+01:00,5540.330078125
2010-01-29 00:00:00+01:00,5608.7900390625
2010-02-01 00:00:00+01:00,5654.47998046875
2010-02-02 00:00:00+01:00,5709.66015625
2010-02-03 00:00:00+01:00,5672.08984375
2010-02-04 00:00:00+01:00,5533.240234375
2010-02-05 00:00:00+01:00,5434.33984375
2010-02-08 00:00:00+01:00,5484.85009765625
2010-02-09 00:00:00+01:00,5498.259765625
2010-02-10 00:00:00+01:00,5536.3701171875
2010-02-11 00:00:00+01:00,5503.93017578125
2010-02-12 00:00:00+01:00,5500.39013671875
2010-02-15 00:00:00+01:00,5511.10009765625
2010-02-16 00:00:00+01:00,5592.1201171875
2010-02-17 00:00:00+01:00,5648.33984375
2010-02-18 00:00:00+01:00,5680.41015625
2010-02-19 00:00:00+01:00,5722.0498046875
2010-02-22 00:00:00+01:00,5688.43994140625
2010-02-23 00:00:00+01:00,5604.06982421875
2010-02-24 00:00:00+01:00,5615.509765625
2010-02-25 00:00:00+01:00,5532.330078125
2010-02-26 00:00:00+01:00,5598.4599609375
2010-03-01 00:00:00+01:00,5713.509765625
2010-03-02 00:00:00+01:00,5776.56005859375
2010-03-03 00:00:00+01:00,5817.8798828125
2010-03-04 00:00:00+01:00,5795.31982421875
2010-03-05 00:00:00+01:00,5877.35986328125
2010-03-08 00:00:00+01:00,5875.91015625
2010-03-09 00:00:00+01:00,5885.89013671875
2010-03-10 00:00:00+01:00,5936.72021484375
2010-03-11 00:00:00+01:00,5928.6298828125
2010-03-12 00:00:00+01:00,5945.10986328125
2010-03-15 00:00:00+01:00,5903.56005859375
2010-03-16 00:00:00+01:00,5970.990234375
2010-03-17 00:00:00+01:00,6024.27978515625
2010-03-18 00:00:00+01:00,6012.31005859375
2010-03-19 00:00:00+01:00,5982.43017578125
2010-03-22 00:00:00+01:00,5987.5
2010-03-23 00:00:00+01:00,6017.27001953125
2010-03-24 00:00:00+01:00,6039.0
2010-03-25 00:00:00+01:00,6132.9501953125
2010-03-26 00:00:00+01:00,6120.0498046875
2010-03-29 00:00:00+02:00,6156.85009765625
2010-03-30 00:00:00+02:00,6142.4501953125
2010-03-31 00:00:00+02:00,6153.5498046875
2010-04-01 00:00:00+02:00,6235.56005859375
2010-04-06 00:00:00+02:00,6252.2099609375
2010-04-07 00:00:00+02:00,6222.41015625
2010-04-08 00:00:00+02:00,6171.830078125
2010-04-09 00:00:00+02:00,6249.7001953125
2010-04-12 00:00:00+02:00,6250.68994140625
2010-04-13 00:00:00+02:00,6230.830078125
2010-04-14 00:00:00+02:00,6278.39990234375
2010-04-15 00:00:00+02:00,6291.4501953125
2010-04-16 00:00:00+02:00,6180.89990234375
2010-04-19 00:00:00+02:00,6162.43994140625
2010-04-20 00:00:00+02:00,6264.22998046875
2010-04-21 00:00:00+02:00,6230.3798828125
2010-04-22 00:00:00+02:00,6168.72021484375
2010-04-23 00:00:00+02:00,6259.52978515625
2010-04-26 00:00:00+02:00,6332.10009765625
2010-04-27 00:00:00+02:00,6159.509765625
2010-04-28 00:00:00+02:00,6084.33984375
2010-04-29 00:00:00+02:00,6144.91015625
2010-04-30 00:00:00+02:00,6135.7001953125
2010-05-03 00:00:00+02:00,6166.919921875
2010-05-04 00:00:00+02:00,6006.85986328125
2010-05-05 00:00:00+02:00,5958.4501953125
2010-05-06 00:00:00+02:00,5908.259765625
2010-05-07 00:00:00+02:00,5715.08984375
