Date,close
2010-01-04 00:00:00-05:00,10583.9599609375
2010-01-05 00:00:00-05:00,10572.01953125
2010-01-06 00:00:00-05:00,10573.6796875
2010-01-07 00:00:00-05:00,10606.8603515625
2010-01-08 00:00:00-05:00,10618.1904296875
2010-01-11 00:00:00-05:00,10663.990234375
2010-01-12 00:00:00-05:00,10627.259765625
2010-01-13 00:00:00-05:00,10680.76953125
2010-01-14 00:00:00-05:00,10710.5498046875
2010-01-15 00:00:00-05:00,10609.650390625
2010-01-19 00:00:00-05:00,10725.4296875
2010-01-20 00:00:00-05:00,10603.150390625
2010-01-21 00:00:00-05:00,10389.8798828125
2010-01-22 00:00:00-05:00,10172.98046875
2010-01-25 00:00:00-05:00,10196.8603515625
2010-01-26 00:00:00-05:00,10194.2900390625
2010-01-27 00:00:00-05:00,10236.16015625
2010-01-28 00:00:00-05:00,10120.4599609375
2010-01-29 00:00:00-05:00,10067.330078125
2010-02-01 00:00:00-05:00,10185.5302734375
2010-02-02 00:00:00-05:00,10296.849609375
2010-02-03 00:00:00-05:00,10270.5498046875
2010-02-04 00:00:00-05:00,10002.1796875
2010-02-05 00:00:00-05:00,10012.23046875
2010-02-08 00:00:00-05:00,9908.3896484375
2010-02-09 00:00:00-05:00,10058.6396484375
2010-02-10 00:00:00-05:00,10038.3798828125
2010-02-11 00:00:00-05:00,10144.1904296875
2010-02-12 00:00:00-05:00,10099.1396484375
2010-02-16 00:00:00-05:00,10268.8095703125
2010-02-17 00:00:00-05:00,10309.240234375
2010-02-18 00:00:00-05:00,10392.900390625
2010-02-19 00:00:00-05:00,10402.349609375
2010-02-22 00:00:00-05:00,10383.3798828125
2010-02-23 00:00:00-05:00,10282.41015625
2010-02-24 00:00:00-05:00,10374.16015625
2010-02-25 00:00:00-05:00,10321.0302734375
2010-02-26 00:00:00-05:00,10325.259765625
2010-03-01 00:00:00-05:00,10403.7900390625
2010-03-02 00:00:00-05:00,10405.98046875
2010-03-03 00:00:00-05:00,10396.759765625
2010-03-04 00:00:00-05:00,10444.1396484375
2010-03-05 00:00:00-05:00,10566.2001953125
2010-03-08 00:00:00-05:00,10552.51953125
2010-03-09 00:00:00-05:00,10564.3798828125
2010-03-10 00:00:00-05:00,10567.330078125
2010-03-11 00:00:00-05:00,10611.83984375
2010-03-12 00:00:00-05:00,10624.6904296875
2010-03-15 00:00:00-04:00,10642.150390625
2010-03-16 00:00:00-04:00,10685.98046875
2010-03-17 00:00:00-04:00,10733.669921875
2010-03-18 00:00:00-04:00,10779.169921875
2010-03-19 00:00:00-04:00,10741.98046875
2010-03-22 00:00:00-04:00,10785.8896484375
2010-03-23 00:00:00-04:00,10888.830078125
2010-03-24 00:00:00-04:00,10836.150390625
2010-03-25 00:00:00-04:00,10841.2099609375
2010-03-26 00:00:00-04:00,10850.3603515625
2010-03-29 00:00:00-04:00,10895.8603515625
2010-03-30 00:00:00-04:00,10907.419921875
2010-03-31 00:00:00-04:00,10856.6298828125
2010-04-01 00:00:00-04:00,10927.0703125
2010-04-05 00:00:00-04:00,10973.5498046875
2010-04-06 00:00:00-04:00,10969.990234375
2010-04-07 00:00:00-04:00,10897.51953125
2010-04-08 00:00:00-04:00,10927.0703125
2010-04-09 00:00:00-04:00,10997.349609375
2010-04-12 00:00:00-04:00,11005.9697265625
2010-04-13 00:00:00-04:00,11019.419921875
2010-04-14 00:00:00-04:00,11123.1103515625
2010-04-15 00:00:00-04:00,11144.5703125
2010-04-16 00:00:00-04:00,11018.66015625
2010-04-19 00:00:00-04:00,11092.0498046875
2010-04-20 00:00:00-04:00,11117.0595703125
2010-04-21 00:00:00-04:00,11124.919921875
2010-04-22 00:00:00-04:00,11134.2900390625
2010-04-23 00:00:00-04:00,11204.2802734375
2010-04-26 00:00:00-04:00,11205.0302734375
2010-04-27 00:00:00-04:00,10991.990234375
2010-04-28 00:00:00-04:00,11045.26953125
2010-04-29 00:00:00-04:00,11167.3203125
2010-04-30 00:00:00-04:00,11008.6103515625
2010-05-03 00:00:00-04:00,11151.830078125
2010-05-04 00:00:00-04:00,10926.76953125
2010-05-05 00:00:00-04:00,10866.830078125
2010-05-06 00:00:00-04:00,10520.3203125
2010-05-07 00:00:00-04:00,10380.4296875
2010-05-10 00:00:00-04:00,10785.1396484375
2010-05-11 00:00:00-04:00,10748.259765625
2010-05-12 00:00:00-04:00,10896.91015625
2010-05-13 00:00:00-04:00,10782.9501953125
2010-05-14 00:00:00-04:00,10620.16015625
2010-05-17 00:00:00-04:00,10625.830078125
2010-05-18 00:00:00-04:00,10510.9501953125
2010-05-19 00:00:00-04:00,10444.3701171875
2010-05-20 00:00:00-04:00,10068.009765625
2010-05-21 00:00:00-04:00,10193.3896484375
2010-05-24 00:00:00-04:00,10066.5703125
2010-05-25 00:00:00-04:00,10043.75
2010-05-26 00:00:00-04:00,9974.4501953125
2010-05-27 00:00:00-04:00,10258.990234375
2010-05-28 00:00:00-04:00,10136.6298828125
2010-06-01 00:00:00-04:00,10024.01953125
2010-06-02 00:00:00-04:00,10249.5400390625
2010-06-03 00:00:00-04:00,10255.2802734375
2010-06-04 00:00:00-04:00,9931.9697265625
2010-06-07 00:00:00-04:00,9816.490234375
2010-06-08 00:00:00-04:00,9939.98046875
2010-06-09 00:00:00-04:00,9899.25
2010-06-10 00:00:00-04:00,10172.5302734375
2010-06-11 00:00:00-04:00,10211.0703125
2010-06-14 00:00:00-04:00,10190.8896484375
2010-06-15 00:00:00-04:00,10404.76953125
2010-06-16 00:00:00-04:00,10409.4599609375
2010-06-17 00:00:00-04:00,10434.169921875
2010-06-18 00:00:00-04:00,10450.6396484375
2010-06-21 00:00:00-04:00,10442.41015625
2010-06-22 00:00:00-04:00,10293.51953125
2010-06-23 00:00:00-04:00,10298.4404296875
2010-06-24 00:00:00-04:00,10152.7998046875
2010-06-25 00:00:00-04:00,10143.8095703125
2010-06-28 00:00:00-04:00,10138.51953125
2010-06-29 00:00:00-04:00,9870.2998046875
2010-06-30 00:00:00-04:00,9774.01953125
2010-07-01 00:00:00-04:00,9732.5302734375
2010-07-02 00:00:00-04:00,9686.48046875
2010-07-06 00:00:00-04:00,9743.6201171875
2010-07-07 00:00:00-04:00,10018.2802734375
2010-07-08 00:00:00-04:00,10138.990234375
2010-07-09 00:00:00-04:00,10198.0302734375
2010-07-12 00:00:00-04:00,10216.26953125
2010-07-13 00:00:00-04:00,10363.01953125
2010-07-14 00:00:00-04:00,10366.7197265625
2010-07-15 00:00:00-04:00,10359.3095703125
2010-07-16 00:00:00-04:00,10097.900390625
2010-07-19 00:00:00-04:00,10154.4296875
2010-07-20 00:00:00-04:00,10229.9599609375
2010-07-21 00:00:00-04:00,10120.5302734375
2010-07-22 00:00:00-04:00,10322.2998046875
2010-07-23 00:00:00-04:00,10424.6201171875
2010-07-26 00:00:00-04:00,10525.4296875
2010-07-27 00:00:00-04:00,10537.6904296875
2010-07-28 00:00:00-04:00,10497.8798828125
2010-07-29 00:00:00-04:00,10467.16015625
2010-07-30 00:00:00-04:00,10465.9404296875
2010-08-02 00:00:00-04:00,10674.3798828125
2010-08-03 00:00:00-04:00,10636.3798828125
2010-08-04 00:00:00-04:00,10680.4296875
2010-08-05 00:00:00-04:00,10674.98046875
